0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.780893	0.219107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.427454	0.000000	0.227565	0.000000	0.344981	0.000000	0.000000	0.000000	
0.000000	0.000000	0.243538	0.000000	0.000000	0.000000	0.756462	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.411764	0.000000	0.071623	0.000000	0.000000	0.516613	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.032304	0.000000	0.000000	0.000000	0.128753	0.412491	0.426452	
0.000000	0.000000	0.000000	0.000000	0.008162	0.000000	0.000000	0.131143	0.000000	0.416678	0.444017	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
