0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.578447	0.421553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.598626	0.085977	0.315397	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.069454	0.000000	0.000000	0.930546	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.138763	0.000000	0.314899	0.000000	0.101858	0.444479	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.670748	0.000000	0.179072	0.000000	0.094398	0.000000	0.055781	0.000000	
0.000000	0.000000	0.036564	0.000000	0.000000	0.097665	0.000000	0.000000	0.193440	0.308886	0.363445	
0.000000	0.000000	0.000000	0.479236	0.000000	0.000000	0.000000	0.000000	0.000000	0.520764	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.419226	0.000000	0.000000	0.580774	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
