0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.922735	0.077265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.366561	0.000000	0.533141	0.000000	0.100299	0.000000	0.000000	0.000000	
0.000000	0.000000	0.461582	0.000000	0.000000	0.000000	0.538418	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.418870	0.000000	0.237577	0.000000	0.000000	0.343553	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.042789	0.000000	0.000000	0.000000	0.080673	0.410715	0.465823	
0.000000	0.000000	0.000000	0.000000	0.019510	0.000000	0.000000	0.046076	0.000000	0.402491	0.531922	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
