0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.584186	0.415814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.393035	0.000000	0.039650	0.000000	0.567315	0.000000	0.000000	0.000000	
0.000000	0.000000	0.767908	0.000000	0.000000	0.000000	0.232092	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.107311	0.000000	0.393398	0.000000	0.000000	0.499291	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.043236	0.000000	0.000000	0.000000	0.161528	0.322425	0.472811	
0.000000	0.000000	0.000000	0.000000	0.008605	0.000000	0.000000	0.207913	0.000000	0.353567	0.429915	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
