0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.294814	0.705186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.290765	0.000000	0.315213	0.000000	0.394022	0.000000	0.000000	0.000000	
0.000000	0.000000	0.668836	0.000000	0.000000	0.000000	0.331164	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.132047	0.000000	0.743654	0.000000	0.000000	0.124299	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.061076	0.000000	0.000000	0.000000	0.180371	0.340628	0.417925	
0.000000	0.000000	0.000000	0.000000	0.117025	0.000000	0.000000	0.158937	0.000000	0.263394	0.460644	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
