0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.244422	0.755578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.392841	0.000000	0.073224	0.000000	0.533936	0.000000	0.000000	0.000000	
0.000000	0.000000	0.964167	0.000000	0.000000	0.000000	0.035833	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.178674	0.000000	0.432942	0.000000	0.000000	0.388384	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.002934	0.000000	0.000000	0.000000	0.288710	0.329764	0.378593	
0.000000	0.000000	0.000000	0.000000	0.035176	0.000000	0.000000	0.166576	0.000000	0.219375	0.578872	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
